Date,EWU
2010-03-3,1030.924
2010-03-4,1029.032
2010-03-5,1045.587
2010-03-8,1044.821
2010-03-9,1038.146
2010-03-10,1044.121
2010-03-11,1044.840
2010-03-12,1055.559
2010-03-15,1040.322
2010-03-16,1055.632
2010-03-17,1067.307
2010-03-18,1063.449
2010-03-19,1048.725
2010-03-22,1051.364
2010-03-23,1056.446
2010-03-24,1046.360
2010-03-25,1053.520
2010-03-26,1050.329
2010-03-29,1057.287
2010-03-30,1058.912
2010-03-31,1064.606
2010-04-1,1084.627
2010-04-2,1084.627
2010-04-5,1085.407
2010-04-6,1085.364
2010-04-7,1082.394
2010-04-8,1076.284
2010-04-9,1094.816
2010-04-12,1098.968
2010-04-13,1094.355
2010-04-14,1107.587
2010-04-15,1115.876
2010-04-16,1093.967
2010-04-19,1083.552
2010-04-20,1097.689
2010-04-21,1089.354
2010-04-22,1076.944
2010-04-23,1085.565
2010-04-26,1098.917
2010-04-27,1061.999
2010-04-28,1049.484
2010-04-29,1059.981
2010-04-30,1050.188
2010-05-3,1044.733
2010-05-4,1010.460
2010-05-5,997.739
2010-05-6,973.302
2010-05-7,929.752
2010-05-10,997.408
2010-05-11,979.859
2010-05-12,988.105
2010-05-13,984.890
2010-05-14,946.268
2010-05-17,938.270
2010-05-18,946.513
2010-05-19,915.728
2010-05-20,897.081
2010-05-21,903.467
2010-05-24,902.532
2010-05-25,875.296
2010-05-26,897.637
2010-05-27,928.886
2010-05-28,926.644
2010-05-31,931.194
2010-06-1,937.558
2010-06-2,926.977
2010-06-3,941.109
2010-06-4,921.768
2010-06-7,907.647
2010-06-8,892.390
2010-06-9,916.558
2010-06-10,929.476
2010-06-11,928.044
2010-06-14,949.841
2010-06-15,954.320
2010-06-16,959.432
2010-06-17,959.351
2010-06-18,959.557
2010-06-21,969.410
2010-06-22,958.170
2010-06-23,952.515
2010-06-24,942.560
2010-06-25,933.097
2010-06-28,945.914
2010-06-29,913.418
2010-06-30,908.158
2010-07-1,896.951
2010-07-2,907.431
2010-07-5,900.055
2010-07-6,933.018
2010-07-7,941.282
2010-07-8,955.625
2010-07-9,957.661
2010-07-12,961.933
2010-07-13,987.517
2010-07-14,990.458
2010-07-15,989.438
2010-07-16,977.513
2010-07-19,967.409
2010-07-20,967.519
2010-07-21,979.582
2010-07-22,1001.315
2010-07-23,1010.530
2010-07-26,1022.341
2010-07-27,1030.702
2010-07-28,1026.213
2010-07-29,1024.697
2010-07-30,1017.006
2010-08-2,1059.425
2010-08-3,1063.097
2010-08-4,1056.115
2010-08-5,1049.440
2010-08-6,1052.069
2010-08-9,1066.558
2010-08-10,1045.291
2010-08-11,1014.909
2010-08-12,1013.724
2010-08-13,1015.647
2010-08-16,1021.388
2010-08-17,1029.425
2010-08-18,1021.123
2010-08-19,1006.089
2010-08-20,995.022
2010-08-23,1002.396
2010-08-24,984.000
2010-08-25,973.578
2010-08-26,992.147
2010-08-27,994.078
2010-08-30,994.175
2010-08-31,991.800
2010-09-1,1024.467
2010-09-2,1021.549
2010-09-3,1034.809
2010-09-6,1035.119
2010-09-7,1022.028
2010-09-8,1038.035
2010-09-9,1049.686
2010-09-10,1044.958
2010-09-13,1060.436
2010-09-14,1065.135
2010-09-15,1072.358
2010-09-16,1069.564
2010-09-17,1063.141
2010-09-20,1077.082
2010-09-21,1069.803
2010-09-22,1073.363
2010-09-23,1076.041
2010-09-24,1092.636
2010-09-27,1089.194
2010-09-28,1087.897
2010-09-29,1085.751
2010-09-30,1078.906
2010-10-1,1091.206
2010-10-4,1086.012
2010-10-5,1107.353
2010-10-6,1114.022
2010-10-7,1113.930
2010-10-8,1112.305
2010-10-11,1113.346
2010-10-12,1102.780
2010-10-13,1123.095
2010-10-14,1131.646
2010-10-15,1126.831
2010-10-18,1126.731
2010-10-19,1106.925
2010-10-20,1120.797
2010-10-21,1120.123
2010-10-22,1110.089
2010-10-25,1115.813
2010-10-26,1117.365
2010-10-27,1099.539
2010-10-28,1116.964
2010-10-29,1119.768
2010-11-1,1127.640
2010-11-2,1137.480
2010-11-3,1140.714
2010-11-4,1177.693
2010-11-5,1174.874
2010-11-8,1164.949
2010-11-9,1167.977
2010-11-10,1150.081
2010-11-11,1158.829
2010-11-12,1155.179
2010-11-15,1153.815
2010-11-16,1115.349
2010-11-17,1117.949
2010-11-18,1137.477
2010-11-19,1127.558
2010-11-22,1116.832
2010-11-23,1092.638
2010-11-24,1100.693
2010-11-25,1107.326
2010-11-26,1090.959
2010-11-29,1062.811
2010-11-30,1061.235
2010-12-1,1082.738
2010-12-2,1105.402
2010-12-3,1112.874
2010-12-6,1115.306
2010-12-7,1132.138
2010-12-8,1126.476
2010-12-9,1125.898
2010-12-10,1131.449
2010-12-13,1145.372
2010-12-14,1146.088
2010-12-15,1132.280
2010-12-16,1129.882
2010-12-17,1119.257
2010-12-20,1125.182
2010-12-21,1134.932
2010-12-22,1134.936
2010-12-23,1137.987
2010-12-24,1143.641
2010-12-27,1139.051
2010-12-28,1138.495
2010-12-29,1139.412
2010-12-30,1132.073
2010-12-31,1137.762
2011-01-3,1123.919
2011-01-4,1155.682
2011-01-5,1151.807
2011-01-6,1148.523
2011-01-7,1148.316
2011-01-10,1142.874
2011-01-11,1153.859
2011-01-12,1170.776
2011-01-13,1177.394
2011-01-14,1175.373
2011-01-17,1174.149
2011-01-18,1193.829
2011-01-19,1178.267
2011-01-20,1146.816
2011-01-21,1163.108
2011-01-24,1173.722
2011-01-25,1155.645
2011-01-26,1169.984
2011-01-27,1173.398
2011-01-28,1150.328
2011-01-31,1159.315
2011-02-1,1187.918
2011-02-2,1198.903
2011-02-3,1192.323
2011-02-4,1189.009
2011-02-7,1203.615
2011-02-8,1210.281
2011-02-9,1204.199
2011-02-10,1195.415
2011-02-11,1198.156
2011-02-14,1197.202
2011-02-15,1204.925
2011-02-16,1205.483
2011-02-17,1214.608
2011-02-18,1217.972
2011-02-21,1205.220
2011-02-22,1198.577
2011-02-23,1188.474
2011-02-24,1178.786
2011-02-25,1191.927
2011-02-28,1204.583
2011-03-1,1196.035
2011-03-2,1192.900
2011-03-3,1207.466
2011-03-4,1203.834
2011-03-7,1198.003
2011-03-8,1192.936
2011-03-9,1189.549
2011-03-10,1158.873
2011-03-11,1153.196
2011-03-14,1154.281
2011-03-15,1130.231
2011-03-16,1108.566
2011-03-17,1135.979
2011-03-18,1143.337
2011-03-21,1163.458
2011-03-22,1166.662
2011-03-23,1163.393
2011-03-24,1173.882
2011-03-25,1172.090
2011-03-28,1167.509
2011-03-29,1170.171
2011-03-30,1179.768
2011-03-31,1169.482
2011-04-1,1189.426
2011-04-4,1199.062
2011-04-5,1207.032
2011-04-6,1217.007
2011-04-7,1209.807
2011-04-8,1224.970
2011-04-11,1226.798
2011-04-12,1197.600
2011-04-13,1208.602
2011-04-14,1204.688
2011-04-15,1207.113
2011-04-18,1174.275
2011-04-19,1187.790
2011-04-20,1219.678
2011-04-21,1230.655
2011-04-22,1230.655
2011-04-25,1223.265
2011-04-26,1231.975
2011-04-27,1236.950
2011-04-28,1246.750
2011-04-29,1249.184
2011-05-2,1251.019
2011-05-3,1237.425
2011-05-4,1221.142
2011-05-5,1199.000
2011-05-6,1210.975
2011-05-9,1195.137
2011-05-10,1213.799
2011-05-11,1213.434
2011-05-12,1193.512
2011-05-13,1185.525
2011-05-16,1186.886
2011-05-17,1173.010
2011-05-18,1180.531
2011-05-19,1188.430
2011-05-20,1189.007
2011-05-23,1161.422
2011-05-24,1170.321
2011-05-25,1179.032
2011-05-26,1186.804
2011-05-27,1207.009
2011-05-30,1206.569
2011-05-31,1217.115
2011-06-1,1200.292
2011-06-2,1179.060
2011-06-3,1182.753
2011-06-6,1183.315
2011-06-7,1190.972
2011-06-8,1174.038
2011-06-9,1183.196
2011-06-10,1154.907
2011-06-13,1162.069
2011-06-14,1173.912
2011-06-15,1152.221
2011-06-16,1134.230
2011-06-17,1140.428
2011-06-20,1139.338
2011-06-21,1156.102
2011-06-22,1149.971
2011-06-23,1119.438
2011-06-24,1123.202
2011-06-27,1130.401
2011-06-28,1138.909
2011-06-29,1158.027
2011-06-30,1178.040
2011-07-1,1186.100
2011-07-4,1192.858
2011-07-5,1196.474
2011-07-6,1183.409
2011-07-7,1193.942
2011-07-8,1186.682
2011-07-11,1162.611
2011-07-12,1152.297
2011-07-13,1172.288
2011-07-14,1163.017
2011-07-15,1162.026
2011-07-18,1136.807
2011-07-19,1154.665
2011-07-20,1165.420
2011-07-21,1186.380
2011-07-22,1194.192
2011-07-25,1190.157
2011-07-26,1198.949
2011-07-27,1180.610
2011-07-28,1183.474
2011-07-29,1177.955
2011-08-1,1158.406
2011-08-2,1150.034
2011-08-3,1131.259
2011-08-4,1086.794
2011-08-5,1061.469
2011-08-8,1021.144
2011-08-9,1034.506
2011-08-10,998.153
2011-08-11,1033.945
2011-08-12,1069.006
2011-08-15,1083.564
2011-08-16,1086.185
2011-08-17,1090.121
2011-08-18,1035.004
2011-08-19,1031.221
2011-08-22,1034.422
2011-08-23,1044.949
2011-08-24,1054.429
2011-08-25,1030.732
2011-08-26,1027.881
2011-08-29,1039.126
2011-08-30,1058.860
2011-08-31,1084.637
2011-09-1,1081.106
2011-09-2,1058.820
2011-09-5,1014.510
2011-09-6,1018.929
2011-09-7,1047.128
2011-09-8,1059.631
2011-09-9,1023.405
2011-09-12,1000.935
2011-09-13,1008.821
2011-09-14,1015.686
2011-09-15,1041.800
2011-09-16,1047.253
2011-09-19,1016.203
2011-09-20,1041.904
2011-09-21,1019.710
2011-09-22,955.934
2011-09-23,966.895
2011-09-26,978.051
2011-09-27,1027.127
2011-09-28,1009.476
2011-09-29,1007.037
2011-09-30,987.335
2011-10-3,970.762
2011-10-4,941.585
2011-10-5,972.450
2011-10-6,1005.301
2011-10-7,1023.107
2011-10-10,1045.148
2011-10-11,1041.062
2011-10-12,1060.210
2011-10-13,1049.669
2011-10-14,1066.608
2011-10-17,1059.539
2011-10-18,1045.184
2011-10-19,1065.882
2011-10-20,1043.297
2011-10-21,1081.171
2011-10-24,1093.429
2011-10-25,1090.172
2011-10-26,1091.525
2011-10-27,1133.013
2011-10-28,1136.763
2011-10-31,1105.207
2011-11-1,1067.715
2011-11-2,1081.621
2011-11-3,1092.456
2011-11-4,1093.685
2011-11-7,1090.900
2011-11-8,1105.999
2011-11-9,1075.621
2011-11-10,1068.035
2011-11-11,1101.102
2011-11-14,1083.933
2011-11-15,1077.793
2011-11-16,1072.621
2011-11-17,1056.119
2011-11-18,1044.163
2011-11-21,1006.329
2011-11-22,1004.659
2011-11-23,983.507
2011-11-24,980.335
2011-11-25,986.057
2011-11-28,1018.247
2011-11-29,1027.355
2011-11-30,1067.845
2011-12-1,1061.641
2011-12-2,1069.968
2011-12-5,1078.513
2011-12-6,1071.381
2011-12-7,1072.294
2011-12-8,1057.169
2011-12-9,1065.270
2011-12-12,1045.797
2011-12-13,1052.208
2011-12-14,1020.396
2011-12-15,1031.104
2011-12-16,1031.916
2011-12-19,1027.957
2011-12-20,1049.260
2011-12-21,1041.209
2011-12-22,1055.500
2011-12-23,1063.094
2011-12-26,1063.094
2011-12-27,1064.997
2011-12-28,1050.838
2011-12-29,1056.851
2011-12-30,1068.187
2012-01-2,1068.187
2012-01-3,1099.035
2012-01-4,1091.311
2012-01-5,1073.754
2012-01-6,1073.907
2012-01-9,1069.347
2012-01-10,1088.049
2012-01-11,1073.768
2012-01-12,1069.779
2012-01-13,1062.206
2012-01-16,1069.191
2012-01-17,1077.990
2012-01-18,1083.237
2012-01-19,1094.896
2012-01-20,1096.446
2012-01-23,1111.636
2012-01-24,1105.259
2012-01-25,1099.590
2012-01-26,1121.076
2012-01-27,1106.895
2012-01-30,1095.821
2012-01-31,1104.952
2012-02-1,1131.573
2012-02-2,1129.585
2012-02-3,1148.537
2012-02-6,1146.822
2012-02-7,1152.104
2012-02-8,1145.542
2012-02-9,1151.173
2012-02-10,1136.311
2012-02-13,1149.963
2012-02-14,1139.736
2012-02-15,1139.801
2012-02-16,1142.441
2012-02-17,1150.771
2012-02-20,1162.463
2012-02-21,1155.528
2012-02-22,1142.385
2012-02-23,1149.072
2012-02-24,1159.873
2012-02-27,1154.867
2012-02-28,1157.169
2012-02-29,1155.897
2012-03-1,1166.650
2012-03-2,1155.138
2012-03-5,1149.253
2012-03-6,1118.678
2012-03-7,1121.611
2012-03-8,1142.662
2012-03-9,1139.264
2012-03-12,1134.509
2012-03-13,1155.543
2012-03-14,1149.817
2012-03-15,1147.544
2012-03-16,1165.271
2012-03-19,1168.296
2012-03-20,1152.122
2012-03-21,1151.599
2012-03-22,1139.720
2012-03-23,1145.622
2012-03-26,1160.210
2012-03-27,1156.037
2012-03-28,1136.026
2012-03-29,1127.170
2012-03-30,1137.127
2012-04-2,1160.722
2012-04-3,1150.428
2012-04-4,1117.353
2012-04-5,1118.060
2012-04-6,1118.060
2012-04-9,1120.109
2012-04-10,1093.478
2012-04-11,1105.735
2012-04-12,1123.647
2012-04-13,1107.267
2012-04-16,1106.899
2012-04-17,1132.523
2012-04-18,1135.579
2012-04-19,1137.595
2012-04-20,1146.776
2012-04-23,1124.383
2012-04-24,1136.803
2012-04-25,1135.722
2012-04-26,1147.248
2012-04-27,1156.306
2012-04-30,1148.597
2012-05-1,1162.179
2012-05-2,1150.134
2012-05-3,1152.113
2012-05-4,1126.894
2012-05-7,1128.498
2012-05-8,1106.047
2012-05-9,1098.492
2012-05-10,1105.339
2012-05-11,1107.265
2012-05-14,1086.160
2012-05-15,1076.455
2012-05-16,1061.668
2012-05-17,1041.909
2012-05-18,1027.638
2012-05-21,1034.326
2012-05-22,1053.326
2012-05-23,1021.316
2012-05-24,1035.527
2012-05-25,1032.972
2012-05-28,1038.372
2012-05-29,1043.268
2012-05-30,1015.895
2012-05-31,1011.266
2012-06-1,996.264
2012-06-4,999.253
2012-06-5,998.538
2012-06-6,1027.678
2012-06-7,1048.018
2012-06-8,1034.877
2012-06-11,1040.620
2012-06-12,1051.110
2012-06-13,1055.443
2012-06-14,1049.597
2012-06-15,1058.252
2012-06-18,1062.579
2012-06-19,1084.159
2012-06-20,1093.031
2012-06-21,1076.535
2012-06-22,1059.826
2012-06-25,1047.588
2012-06-26,1049.382
2012-06-27,1061.311
2012-06-28,1052.334
2012-06-29,1079.459
2012-07-2,1093.302
2012-07-3,1101.819
2012-07-4,1093.931
2012-07-5,1091.631
2012-07-6,1085.144
2012-07-9,1079.292
2012-07-10,1084.411
2012-07-11,1088.956
2012-07-12,1067.347
2012-07-13,1088.467
2012-07-16,1092.720
2012-07-17,1082.914
2012-07-18,1097.458
2012-07-19,1109.296
2012-07-20,1091.851
2012-07-23,1060.757
2012-07-24,1055.332
2012-07-25,1051.479
2012-07-26,1081.458
2012-07-27,1093.008
2012-07-30,1104.176
2012-07-31,1091.235
2012-08-1,1100.691
2012-08-2,1086.041
2012-08-3,1116.277
2012-08-6,1121.087
2012-08-7,1128.810
2012-08-8,1130.784
2012-08-9,1129.966
2012-08-10,1133.158
2012-08-13,1131.225
2012-08-14,1136.643
2012-08-15,1131.466
2012-08-16,1134.969
2012-08-17,1133.641
2012-08-20,1130.080
2012-08-21,1142.167
2012-08-22,1127.276
2012-08-23,1133.599
2012-08-24,1128.344
2012-08-27,1127.238
2012-08-28,1128.721
2012-08-29,1122.603
2012-08-30,1116.823
2012-08-31,1119.919
2012-09-3,1129.877
2012-09-4,1112.293
2012-09-5,1111.534
2012-09-6,1136.688
2012-09-7,1146.981
2012-09-10,1145.343
2012-09-11,1148.782
2012-09-12,1149.294
2012-09-13,1157.945
2012-09-14,1186.814
2012-09-17,1184.186
2012-09-18,1177.811
2012-09-19,1179.617
2012-09-20,1170.901
2012-09-21,1174.356
2012-09-24,1167.258
2012-09-25,1175.596
2012-09-26,1149.383
2012-09-27,1154.948
2012-09-28,1144.133
2012-10-1,1159.970
2012-10-2,1156.785
2012-10-3,1155.162
2012-10-4,1162.183
2012-10-5,1172.731
2012-10-8,1154.713
2012-10-9,1146.756
2012-10-10,1141.757
2012-10-11,1153.417
2012-10-12,1149.823
2012-10-15,1149.623
2012-10-16,1166.211
2012-10-17,1179.237
2012-10-18,1177.677
2012-10-19,1165.555
2012-10-22,1163.799
2012-10-23,1140.428
2012-10-24,1148.093
2012-10-25,1156.127
2012-10-26,1153.429
2012-10-29,1145.772
2012-10-30,1160.738
2012-10-31,1149.281
2012-11-1,1167.219
2012-11-2,1161.064
2012-11-5,1150.349
2012-11-6,1159.900
2012-11-7,1142.010
2012-11-8,1137.581
2012-11-9,1131.780
2012-11-12,1128.024
2012-11-13,1133.397
2012-11-14,1117.763
2012-11-15,1111.256
2012-11-16,1095.427
2012-11-19,1125.918
2012-11-20,1128.276
2012-11-21,1130.389
2012-11-22,1139.125
2012-11-23,1149.198
2012-11-26,1143.819
2012-11-27,1146.530
2012-11-28,1144.323
2012-11-29,1162.017
2012-11-30,1160.489
2012-12-3,1166.484
2012-12-4,1166.791
2012-12-5,1170.461
2012-12-6,1171.665
2012-12-7,1169.735
2012-12-10,1174.891
2012-12-11,1177.623
2012-12-12,1182.664
2012-12-13,1181.059
2012-12-14,1178.348
2012-12-17,1182.227
2012-12-18,1190.575
2012-12-19,1197.226
2012-12-20,1195.908
2012-12-21,1186.335
2012-12-24,1185.005
2012-12-25,1185.005
2012-12-26,1185.152
2012-12-27,1185.482
2012-12-28,1181.657
2012-12-31,1183.478
2013-01-1,1183.478
2013-01-2,1211.834
2013-01-3,1206.546
2013-01-4,1205.997
2013-01-7,1204.662
2013-01-8,1198.998
2013-01-9,1205.918
2013-01-10,1213.898
2013-01-11,1219.105
2013-01-14,1212.067
2013-01-15,1215.844
2013-01-16,1205.711
2013-01-17,1209.219
2013-01-18,1205.452
2013-01-21,1208.402
2013-01-22,1210.498
2013-01-23,1212.084
2013-01-24,1220.355
2013-01-25,1225.739
2013-01-28,1219.936
2013-01-29,1232.069
2013-01-30,1232.438
2013-01-31,1228.216
2013-02-1,1233.534
2013-02-4,1213.823
2013-02-5,1215.343
2013-02-6,1216.821
2013-02-7,1207.858
2013-02-8,1225.043
2013-02-11,1214.196
2013-02-12,1225.701
2013-02-13,1220.538
2013-02-14,1213.192
2013-02-15,1213.277
2013-02-18,1207.942
2013-02-19,1216.785
2013-02-20,1208.695
2013-02-21,1185.591
2013-02-22,1194.538
2013-02-25,1186.009
2013-02-26,1171.857
2013-02-27,1182.465
2013-02-28,1192.388
2013-03-1,1182.172
2013-03-4,1180.552
2013-03-5,1200.533
2013-03-6,1194.594
2013-03-7,1196.121
2013-03-8,1194.634
2013-03-11,1196.179
2013-03-12,1196.010
2013-03-13,1193.636
2013-03-14,1212.504
2013-03-15,1211.400
2013-03-18,1203.637
2013-03-19,1201.070
2013-03-20,1200.599
2013-03-21,1196.165
2013-03-22,1201.598
2013-03-25,1194.548
2013-03-26,1195.974
2013-03-27,1190.444
2013-03-28,1200.425
2013-03-29,1200.425
2013-04-1,1204.219
2013-04-2,1210.520
2013-04-3,1197.665
2013-04-4,1187.320
2013-04-5,1183.066
2013-04-8,1182.773
2013-04-9,1191.038
2013-04-10,1206.938
2013-04-11,1217.626
2013-04-12,1209.731
2013-04-15,1197.168
2013-04-16,1188.419
2013-04-17,1172.716
2013-04-18,1177.122
2013-04-19,1182.690
2013-04-22,1180.370
2013-04-23,1206.769
2013-04-24,1209.957
2013-04-25,1225.929
2013-04-26,1227.076
2013-04-29,1233.090
2013-04-30,1233.583
2013-05-1,1236.558
2013-05-2,1235.128
2013-05-3,1251.291
2013-05-6,1248.278
2013-05-7,1250.198
2013-05-8,1263.183
2013-05-9,1259.515
2013-05-10,1253.987
2013-05-13,1254.219
2013-05-14,1257.500
2013-05-15,1256.182
2013-05-16,1261.797
2013-05-17,1258.714
2013-05-20,1266.992
2013-05-21,1269.693
2013-05-22,1268.146
2013-05-23,1243.003
2013-05-24,1241.289
2013-05-27,1238.214
2013-05-28,1252.159
2013-05-29,1234.101
2013-05-30,1247.695
2013-05-31,1229.373
2013-06-3,1229.372
2013-06-4,1235.243
2013-06-5,1217.026
2013-06-6,1211.739
2013-06-7,1227.350
2013-06-10,1224.171
2013-06-11,1218.114
2013-06-12,1217.550
2013-06-13,1217.815
2013-06-14,1218.410
2013-06-17,1225.476
2013-06-18,1225.802
2013-06-19,1225.105
2013-06-20,1173.705
2013-06-21,1159.596
2013-06-24,1143.694
2013-06-25,1158.009
2013-06-26,1164.736
2013-06-27,1169.274
2013-06-28,1161.239
2013-07-1,1183.078
2013-07-2,1178.026
2013-07-3,1171.227
2013-07-4,1191.869
2013-07-5,1168.864
2013-07-8,1186.874
2013-07-9,1189.946
2013-07-10,1197.601
2013-07-11,1218.762
2013-07-12,1219.305
2013-07-15,1226.035
2013-07-16,1221.871
2013-07-17,1229.003
2013-07-18,1242.451
2013-07-19,1246.551
2013-07-22,1254.188
2013-07-23,1249.335
2013-07-24,1252.657
2013-07-25,1242.927
2013-07-26,1241.381
2013-07-29,1240.762
2013-07-30,1235.554
2013-07-31,1236.840
2013-08-1,1248.443
2013-08-2,1251.139
2013-08-5,1250.463
2013-08-6,1251.762
2013-08-7,1244.911
2013-08-8,1251.498
2013-08-9,1259.735
2013-08-12,1254.395
2013-08-13,1259.874
2013-08-14,1261.493
2013-08-15,1242.810
2013-08-16,1250.680
2013-08-19,1248.481
2013-08-20,1246.964
2013-08-21,1235.630
2013-08-22,1237.312
2013-08-23,1247.624
2013-08-26,1246.424
2013-08-27,1233.547
2013-08-28,1231.446
2013-08-29,1237.651
2013-08-30,1222.611
2013-09-2,1248.116
2013-09-3,1238.316
2013-09-4,1247.324
2013-09-5,1255.266
2013-09-6,1261.318
2013-09-9,1265.509
2013-09-10,1275.879
2013-09-11,1284.329
2013-09-12,1285.460
2013-09-13,1287.788
2013-09-16,1300.835
2013-09-17,1287.615
2013-09-18,1290.845
2013-09-19,1311.422
2013-09-20,1300.361
2013-09-23,1295.435
2013-09-24,1294.266
2013-09-25,1296.927
2013-09-26,1294.440
2013-09-27,1293.516
2013-09-30,1289.184
2013-10-1,1289.158
2013-10-2,1286.442
2013-10-3,1284.240
2013-10-4,1277.226
2013-10-7,1274.542
2013-10-8,1262.697
2013-10-9,1243.646
2013-10-10,1263.321
2013-10-11,1274.023
2013-10-14,1283.171
2013-10-15,1287.473
2013-10-16,1288.573
2013-10-17,1307.325
2013-10-18,1319.925
2013-10-21,1323.826
2013-10-22,1336.712
2013-10-23,1328.558
2013-10-24,1336.346
2013-10-25,1338.159
2013-10-28,1336.224
2013-10-29,1339.718
2013-10-30,1341.881
2013-10-31,1331.872
2013-11-1,1320.520
2013-11-4,1328.612
2013-11-5,1333.123
2013-11-6,1334.809
2013-11-7,1323.296
2013-11-8,1320.919
2013-11-11,1322.488
2013-11-12,1318.103
2013-11-13,1304.394
2013-11-14,1319.274
2013-11-15,1324.871
2013-11-18,1332.884
2013-11-19,1327.132
2013-11-20,1328.996
2013-11-21,1327.070
2013-11-22,1329.008
2013-11-25,1330.155
2013-11-26,1320.862
2013-11-27,1331.257
2013-11-28,1338.174
2013-11-29,1340.299
2013-12-2,1327.655
2013-12-3,1319.281
2013-12-4,1308.698
2013-12-5,1304.741
2013-12-6,1318.140
2013-12-9,1322.421
2013-12-10,1318.345
2013-12-11,1310.556
2013-12-12,1294.880
2013-12-13,1290.002
2013-12-16,1307.585
2013-12-17,1296.005
2013-12-18,1309.268
2013-12-19,1325.702
2013-12-20,1329.173
2013-12-23,1344.031
2013-12-24,1348.709
2013-12-25,1348.709
2013-12-26,1352.868
2013-12-27,1369.766
2013-12-30,1368.738
2013-12-31,1375.350
2014-01-1,1375.350
2014-01-2,1358.100
2014-01-3,1360.771
2014-01-6,1358.148
2014-01-7,1361.777
2014-01-8,1360.741
2014-01-9,1353.819
2014-01-10,1365.508
2014-01-13,1360.411
2014-01-14,1368.847
2014-01-15,1370.333
2014-01-16,1369.109
2014-01-17,1380.623
2014-01-20,1380.215
2014-01-21,1383.319
2014-01-22,1391.644
2014-01-23,1384.840
2014-01-24,1352.447
2014-01-27,1335.488
2014-01-28,1340.497
2014-01-29,1332.197
2014-01-30,1325.773
2014-01-31,1315.182
2014-02-3,1297.926
2014-02-4,1291.738
2014-02-5,1294.399
2014-02-6,1316.027
2014-02-7,1323.802
2014-02-10,1328.406
2014-02-11,1351.901
2014-02-12,1360.719
2014-02-13,1361.536
2014-02-14,1370.102
2014-02-17,1383.575
2014-02-18,1394.675
2014-02-19,1395.848
2014-02-20,1394.492
2014-02-21,1401.963
2014-02-24,1402.207
2014-02-25,1399.104
2014-02-26,1389.002
2014-02-27,1394.066
2014-02-28,1401.646
2014-03-3,1377.677
2014-03-4,1396.825
2014-03-5,1391.898
2014-03-6,1393.536
2014-03-7,1378.466
2014-03-10,1366.260
2014-03-11,1364.714
2014-03-12,1349.178
2014-03-13,1341.498
2014-03-14,1332.455
2014-03-17,1341.973
2014-03-18,1343.455
2014-03-19,1341.365
2014-03-20,1325.755
2014-03-21,1327.753
2014-03-24,1319.991
2014-03-25,1338.059
2014-03-26,1342.788
2014-03-27,1343.518
2014-03-28,1351.124
2014-03-31,1350.415
2014-04-1,1358.210
2014-04-2,1359.082
2014-04-3,1353.285
2014-04-4,1362.628
2014-04-7,1350.084
2014-04-8,1356.028
2014-04-9,1364.931
2014-04-10,1368.352
2014-04-11,1348.103
2014-04-14,1354.453
2014-04-15,1345.396
2014-04-16,1358.600
2014-04-17,1368.114
2014-04-18,1368.114
2014-04-21,1367.667
2014-04-22,1381.004
2014-04-23,1376.042
2014-04-24,1383.786
2014-04-25,1381.724
2014-04-28,1384.485
2014-04-29,1401.630
2014-04-30,1406.534
2014-05-1,1412.787
2014-05-2,1413.972
2014-05-5,1413.553
2014-05-6,1418.651
2014-05-7,1416.528
2014-05-8,1424.230
2014-05-9,1410.128
2014-05-12,1420.159
2014-05-13,1421.965
2014-05-14,1418.438
2014-05-15,1413.454
2014-05-16,1419.512
2014-05-19,1416.718
2014-05-20,1409.423
2014-05-21,1415.748
2014-05-22,1414.427
2014-05-23,1411.557
2014-05-26,1411.934
2014-05-27,1413.666
2014-05-28,1406.921
2014-05-29,1412.381
2014-05-30,1411.965
2014-06-2,1414.266
2014-06-3,1407.022
2014-06-4,1404.335
2014-06-5,1405.421
2014-06-6,1414.250
2014-06-9,1418.064
2014-06-10,1415.240
2014-06-11,1410.787
2014-06-12,1416.229
2014-06-13,1412.952
2014-06-16,1410.359
2014-06-17,1411.568
2014-06-18,1411.168
2014-06-19,1426.654
2014-06-20,1427.293
2014-06-23,1421.643
2014-06-24,1415.530
2014-06-25,1404.848
2014-06-26,1407.178
2014-06-27,1412.792
2014-06-30,1417.316
2014-07-1,1432.680
2014-07-2,1438.636
2014-07-3,1446.752
2014-07-4,1447.308
2014-07-7,1436.816
2014-07-8,1418.654
2014-07-9,1415.613
2014-07-10,1404.109
2014-07-11,1407.049
2014-07-14,1418.090
2014-07-15,1415.074
2014-07-16,1430.542
2014-07-17,1416.997
2014-07-18,1417.007
2014-07-21,1412.583
2014-07-22,1425.893
2014-07-23,1425.099
2014-07-24,1423.702
2014-07-25,1417.971
2014-07-28,1419.364
2014-07-29,1418.959
2014-07-30,1408.559
2014-07-31,1397.988
2014-08-1,1383.687
2014-08-4,1383.718
2014-08-5,1387.463
2014-08-6,1374.927
2014-08-7,1367.818
2014-08-8,1358.095
2014-08-11,1370.764
2014-08-12,1371.996
2014-08-13,1367.497
2014-08-14,1372.431
2014-08-15,1373.129
2014-08-18,1386.786
2014-08-19,1385.751
2014-08-20,1383.576
2014-08-21,1383.895
2014-08-22,1381.270
2014-08-25,1382.270
