Date,EEM
1994-03-11,517.184
1994-03-14,515.297
1994-03-15,511.745
1994-03-16,514.668
1994-03-17,512.422
1994-03-18,502.006
1994-03-21,488.238
1994-03-22,497.209
1994-03-23,505.011
1994-03-24,498.258
1994-03-25,499.115
1994-03-28,493.541
1994-03-29,492.868
1994-03-30,491.386
1994-03-31,489.211
1994-04-01,489.894
1994-04-04,468.956
1994-04-05,472.159
1994-04-06,474.204
1994-04-07,477.716
1994-04-08,478.937
1994-04-11,483.641
1994-04-12,487.075
1994-04-13,481.796
1994-04-14,478.417
1994-04-15,478.565
1994-04-18,475.375
1994-04-19,466.240
1994-04-20,458.654
1994-04-21,460.627
1994-04-22,469.980
1994-04-25,474.875
1994-04-26,476.748
1994-04-27,480.590
1994-04-28,480.258
1994-04-29,478.355
1994-05-02,475.185
1994-05-03,470.856
1994-05-04,466.067
1994-05-05,461.002
1994-05-06,459.819
1994-05-09,453.773
1994-05-10,460.555
1994-05-11,458.381
1994-05-12,461.896
1994-05-13,463.125
1994-05-16,462.947
1994-05-17,465.687
1994-05-18,476.222
1994-05-19,483.872
1994-05-20,485.166
1994-05-23,486.541
1994-05-24,486.478
1994-05-25,489.243
1994-05-26,491.000
1994-05-27,492.799
1994-05-30,493.885
1994-05-31,493.660
1994-06-01,491.780
1994-06-02,488.527
1994-06-03,494.375
1994-06-06,500.247
1994-06-07,497.553
1994-06-08,492.628
1994-06-09,494.679
1994-06-10,497.329
1994-06-13,492.954
1994-06-14,492.964
1994-06-15,493.039
1994-06-16,493.519
1994-06-17,496.950
1994-06-20,493.821
1994-06-21,486.096
1994-06-22,486.195
1994-06-23,480.805
1994-06-24,476.551
1994-06-27,477.950
1994-06-28,478.780
1994-06-29,483.511
1994-06-30,479.180
1994-07-01,479.108
1994-07-04,480.130
1994-07-05,482.039
1994-07-06,486.574
1994-07-07,490.311
1994-07-08,490.515
1994-07-11,487.924
1994-07-12,488.626
1994-07-13,489.494
1994-07-14,494.852
1994-07-15,496.848
1994-07-18,496.278
1994-07-19,492.461
1994-07-20,494.440
1994-07-21,491.458
1994-07-22,493.301
1994-07-25,494.527
1994-07-26,499.433
1994-07-27,504.624
1994-07-28,505.926
1994-07-29,508.729
1994-08-01,515.995
1994-08-02,525.627
1994-08-03,529.881
1994-08-04,531.309
1994-08-05,535.372
1994-08-08,534.621
1994-08-09,532.811
1994-08-10,533.953
1994-08-11,537.567
1994-08-12,541.262
1994-08-15,544.762
1994-08-16,551.016
1994-08-17,558.080
1994-08-18,561.737
1994-08-19,565.808
1994-08-22,574.966
1994-08-23,571.525
1994-08-24,570.358
1994-08-25,570.097
1994-08-26,565.887
1994-08-29,567.601
1994-08-30,570.420
1994-08-31,571.296
1994-09-01,575.878
1994-09-02,575.544
1994-09-05,565.047
1994-09-06,571.469
1994-09-07,571.613
1994-09-08,579.478
1994-09-09,581.054
1994-09-12,580.624
1994-09-13,580.470
1994-09-14,584.881
1994-09-15,584.582
1994-09-16,587.112
1994-09-19,586.178
1994-09-20,583.965
1994-09-21,585.663
1994-09-22,586.386
1994-09-23,583.979
1994-09-26,582.524
1994-09-27,579.298
1994-09-28,575.490
1994-09-29,574.102
1994-09-30,577.286
1994-10-03,575.616
1994-10-04,575.069
1994-10-05,571.768
1994-10-06,570.204
1994-10-07,567.136
1994-10-10,565.388
1994-10-11,569.094
1994-10-12,574.194
1994-10-13,576.423
1994-10-14,577.657
1994-10-17,577.512
1994-10-18,576.230
1994-10-19,573.614
1994-10-20,571.012
1994-10-21,567.114
1994-10-24,559.713
1994-10-25,557.939
1994-10-26,560.056
1994-10-27,561.454
1994-10-28,566.475
1994-10-31,566.108
1994-11-01,563.632
1994-11-02,562.711
1994-11-03,556.588
1994-11-04,560.793
1994-11-07,561.999
1994-11-08,562.566
1994-11-09,563.061
1994-11-10,555.528
1994-11-11,552.327
1994-11-14,552.818
1994-11-15,555.247
1994-11-16,555.914
1994-11-17,551.460
1994-11-18,545.527
1994-11-21,538.668
1994-11-22,534.810
1994-11-23,522.237
1994-11-24,526.686
1994-11-25,525.684
1994-11-28,526.033
1994-11-29,534.478
1994-11-30,535.995
1994-12-01,533.106
1994-12-02,524.311
1994-12-05,523.982
1994-12-06,523.507
1994-12-07,523.058
1994-12-08,520.871
1994-12-09,514.395
1994-12-12,513.262
1994-12-13,512.983
1994-12-14,517.749
1994-12-15,517.917
1994-12-16,518.737
1994-12-19,518.388
1994-12-20,510.238
1994-12-21,503.492
1994-12-22,491.515
1994-12-23,493.000
1994-12-26,490.456
1994-12-27,481.745
1994-12-28,487.877
1994-12-29,493.288
1994-12-30,492.578
1995-01-02,493.723
1995-01-03,484.790
1995-01-04,475.665
1995-01-05,479.780
1995-01-06,471.770
1995-01-09,465.049
1995-01-10,442.934
1995-01-11,447.905
1995-01-12,453.595
1995-01-13,458.485
1995-01-16,459.148
1995-01-17,465.865
1995-01-18,460.836
1995-01-19,451.922
1995-01-20,445.847
1995-01-23,432.770
1995-01-24,431.630
1995-01-25,435.519
1995-01-26,438.952
1995-01-27,435.736
1995-01-30,427.082
1995-01-31,439.837
1995-02-01,445.160
1995-02-02,443.194
1995-02-03,452.633
1995-02-06,457.273
1995-02-07,454.010
1995-02-08,449.628
1995-02-09,445.273
1995-02-10,445.434
1995-02-13,441.842
1995-02-14,437.574
1995-02-15,431.304
1995-02-16,426.593
1995-02-17,431.214
1995-02-20,430.460
1995-02-21,422.872
1995-02-22,418.338
1995-02-23,427.574
1995-02-24,430.281
1995-02-27,423.833
1995-02-28,428.107
1995-03-01,427.051
1995-03-02,422.396
1995-03-03,420.500
1995-03-06,414.280
1995-03-07,408.552
1995-03-08,400.129
1995-03-09,395.699
1995-03-10,408.844
1995-03-13,410.888
1995-03-14,417.301
1995-03-15,416.133
1995-03-16,417.993
1995-03-17,419.503
1995-03-20,418.076
1995-03-21,419.208
1995-03-22,419.298
1995-03-23,420.606
1995-03-24,425.888
1995-03-27,427.533
1995-03-28,428.311
1995-03-29,430.295
1995-03-30,430.022
1995-03-31,429.803
1995-04-03,427.127
1995-04-04,434.000
1995-04-05,439.974
1995-04-06,441.544
1995-04-07,439.900
1995-04-10,436.011
1995-04-11,433.325
1995-04-12,433.109
1995-04-13,433.501
1995-04-14,434.358
1995-04-17,436.115
1995-04-18,436.484
1995-04-19,437.607
1995-04-20,439.949
1995-04-21,444.639
1995-04-24,448.403
1995-04-25,452.218
1995-04-26,451.534
1995-04-27,448.952
1995-04-28,448.288
1995-05-01,448.273
1995-05-02,451.324
1995-05-03,459.067
1995-05-04,463.113
1995-05-05,464.514
1995-05-08,463.019
1995-05-09,467.118
1995-05-10,467.313
1995-05-11,472.832
1995-05-12,474.057
1995-05-15,472.171
1995-05-16,473.033
1995-05-17,475.679
1995-05-18,473.565
1995-05-19,470.482
1995-05-22,470.269
1995-05-23,473.063
1995-05-24,475.181
1995-05-25,475.887
1995-05-26,473.996
1995-05-29,473.850
1995-05-30,468.593
1995-05-31,470.954
1995-06-01,476.826
1995-06-02,483.195
1995-06-05,486.478
1995-06-06,484.327
1995-06-07,479.540
1995-06-08,477.292
1995-06-09,474.048
1995-06-12,472.528
1995-06-13,473.908
1995-06-14,473.947
1995-06-15,473.341
1995-06-16,475.229
1995-06-19,473.416
1995-06-20,473.317
1995-06-21,474.792
1995-06-22,474.736
1995-06-23,473.617
1995-06-26,471.328
1995-06-27,471.779
1995-06-28,471.796
1995-06-29,471.078
1995-06-30,471.383
1995-07-03,469.640
1995-07-04,470.819
1995-07-05,475.758
1995-07-06,480.413
1995-07-07,488.376
1995-07-10,492.454
1995-07-11,488.912
1995-07-12,492.956
1995-07-13,495.536
1995-07-14,495.323
1995-07-17,494.919
1995-07-18,491.558
1995-07-19,484.754
1995-07-20,486.755
1995-07-21,484.606
1995-07-24,484.057
1995-07-25,484.783
1995-07-26,483.541
1995-07-27,483.665
1995-07-28,482.028
1995-07-31,481.278
1995-08-01,481.144
1995-08-02,485.401
1995-08-03,486.901
1995-08-04,488.374
1995-08-07,488.387
1995-08-08,487.091
1995-08-09,487.070
1995-08-10,487.208
1995-08-11,482.592
1995-08-14,478.836
1995-08-15,477.404
1995-08-16,475.269
1995-08-17,475.448
1995-08-18,475.674
1995-08-21,475.421
1995-08-22,474.337
1995-08-23,475.699
1995-08-24,474.200
1995-08-25,474.015
1995-08-28,472.904
1995-08-29,470.461
1995-08-30,468.265
1995-08-31,469.281
1995-09-01,470.820
1995-09-04,470.604
1995-09-05,469.498
1995-09-06,470.246
1995-09-07,470.399
1995-09-08,470.082
1995-09-11,472.294
1995-09-12,471.928
1995-09-13,473.610
1995-09-14,473.436
1995-09-15,474.333
1995-09-18,474.206
1995-09-19,473.180
1995-09-20,472.324
1995-09-21,472.089
1995-09-22,472.239
1995-09-25,467.945
1995-09-26,465.132
1995-09-27,462.202
1995-09-28,462.844
1995-09-29,466.406
1995-10-02,460.041
1995-10-03,457.454
1995-10-04,459.124
1995-10-05,462.501
1995-10-06,465.246
1995-10-09,462.398
1995-10-10,458.849
1995-10-11,460.383
1995-10-12,460.523
1995-10-13,460.257
1995-10-16,461.397
1995-10-17,461.945
1995-10-18,462.822
1995-10-19,461.723
1995-10-20,461.704
1995-10-23,459.052
1995-10-24,457.429
1995-10-25,454.062
1995-10-26,446.518
1995-10-27,448.389
1995-10-30,448.163
1995-10-31,448.106
1995-11-01,444.683
1995-11-02,442.215
1995-11-03,441.847
1995-11-06,439.996
1995-11-07,440.199
1995-11-08,437.099
1995-11-09,436.599
1995-11-10,432.997
1995-11-13,425.932
1995-11-14,424.852
1995-11-15,424.689
1995-11-16,427.221
1995-11-17,430.353
1995-11-20,428.855
1995-11-21,432.617
1995-11-22,435.854
1995-11-23,435.406
1995-11-24,434.632
1995-11-27,433.487
1995-11-28,435.691
1995-11-29,437.889
1995-11-30,439.690
1995-12-01,444.863
1995-12-04,449.114
1995-12-05,449.408
1995-12-06,452.332
1995-12-07,453.016
1995-12-08,451.004
1995-12-11,450.063
1995-12-12,451.390
1995-12-13,450.909
1995-12-14,449.338
1995-12-15,450.202
1995-12-18,448.782
1995-12-19,448.673
1995-12-20,455.374
1995-12-21,459.739
1995-12-22,460.885
1995-12-25,460.885
1995-12-26,459.982
1995-12-27,458.360
1995-12-28,457.619
1995-12-29,458.369
1996-01-01,458.369
1996-01-02,461.580
1996-01-03,474.835
1996-01-04,478.254
1996-01-05,479.180
1996-01-08,480.966
1996-01-09,478.244
1996-01-10,476.475
1996-01-11,478.913
1996-01-12,483.257
1996-01-15,484.762
1996-01-16,485.441
1996-01-17,485.223
1996-01-18,481.986
1996-01-19,486.089
1996-01-22,490.703
1996-01-23,491.906
1996-01-24,489.317
1996-01-25,489.016
1996-01-26,487.516
1996-01-29,486.888
1996-01-30,489.308
1996-01-31,490.519
1996-02-01,494.445
1996-02-02,502.757
1996-02-05,501.787
1996-02-06,500.329
1996-02-07,499.913
1996-02-08,498.633
1996-02-09,496.324
1996-02-12,494.840
1996-02-13,495.528
1996-02-14,497.566
1996-02-15,498.111
1996-02-16,494.088
1996-02-19,492.194
1996-02-20,489.401
1996-02-21,486.998
1996-02-22,491.521
1996-02-23,491.955
1996-02-26,491.984
1996-02-27,489.244
1996-02-28,487.977
1996-02-29,481.920
1996-03-01,486.950
1996-03-04,489.995
1996-03-05,490.712
1996-03-06,488.246
1996-03-07,483.215
1996-03-08,477.780
1996-03-11,470.306
1996-03-12,473.818
1996-03-13,474.653
1996-03-14,476.694
1996-03-15,477.808
1996-03-18,477.688
1996-03-19,479.686
1996-03-20,479.344
1996-03-21,484.032
1996-03-22,486.178
1996-03-25,487.396
1996-03-26,486.417
1996-03-27,484.194
1996-03-28,482.441
1996-03-29,484.796
1996-04-01,485.898
1996-04-02,487.279
1996-04-03,486.371
1996-04-04,486.965
1996-04-05,487.211
1996-04-08,483.198
1996-04-09,481.535
1996-04-10,483.818
1996-04-11,484.198
1996-04-12,489.301
1996-04-15,491.678
1996-04-16,495.132
1996-04-17,498.033
1996-04-18,499.343
1996-04-19,502.224
1996-04-22,502.734
1996-04-23,501.514
1996-04-24,502.515
1996-04-25,500.636
1996-04-26,500.853
1996-04-29,500.011
1996-04-30,502.463
1996-05-01,503.055
1996-05-02,502.570
1996-05-03,498.438
1996-05-06,495.350
1996-05-07,498.635
1996-05-08,497.960
1996-05-09,497.167
1996-05-10,500.399
1996-05-13,503.073
1996-05-14,504.486
1996-05-15,503.817
1996-05-16,501.338
1996-05-17,502.427
1996-05-20,502.304
1996-05-21,501.478
1996-05-22,499.852
1996-05-23,497.430
1996-05-24,499.038
1996-05-27,499.141
1996-05-28,498.276
1996-05-29,497.634
1996-05-30,498.333
1996-05-31,498.991
1996-06-03,497.949
1996-06-04,497.065
1996-06-05,497.301
1996-06-06,498.464
1996-06-07,498.197
1996-06-10,496.952
1996-06-11,493.740
1996-06-12,494.384
1996-06-13,494.471
1996-06-14,496.727
1996-06-17,498.801
1996-06-18,500.466
1996-06-19,500.667
1996-06-20,499.388
1996-06-21,500.286
1996-06-24,501.390
1996-06-25,499.769
1996-06-26,500.870
1996-06-27,501.744
1996-06-28,501.041
1996-07-01,501.732
1996-07-02,503.326
1996-07-03,505.071
1996-07-04,505.452
1996-07-05,501.487
1996-07-08,498.119
1996-07-09,500.234
1996-07-10,498.901
1996-07-11,496.262
1996-07-12,493.379
1996-07-15,487.494
1996-07-16,482.147
1996-07-17,484.357
1996-07-18,486.594
1996-07-19,490.435
1996-07-22,486.699
1996-07-23,483.538
1996-07-24,476.300
1996-07-25,474.798
1996-07-26,470.189
1996-07-29,466.873
1996-07-30,465.384
1996-07-31,465.872
1996-08-01,473.637
1996-08-02,479.341
1996-08-05,481.529
1996-08-06,478.684
1996-08-07,479.163
1996-08-08,476.939
1996-08-09,477.037
1996-08-12,476.444
1996-08-13,474.121
1996-08-14,471.393
1996-08-15,471.484
1996-08-16,472.137
1996-08-19,469.288
1996-08-20,470.148
1996-08-21,472.731
1996-08-22,472.450
1996-08-23,474.660
1996-08-26,472.484
1996-08-27,475.069
1996-08-28,477.314
1996-08-29,476.499
1996-08-30,477.132
1996-09-02,476.334
1996-09-03,472.259
1996-09-04,475.433
1996-09-05,474.434
1996-09-06,474.623
1996-09-09,475.813
1996-09-10,475.209
1996-09-11,474.939
1996-09-12,476.377
1996-09-13,478.235
1996-09-16,482.258
1996-09-17,482.920
1996-09-18,482.662
1996-09-19,482.890
1996-09-20,481.847
1996-09-23,480.531
1996-09-24,481.399
1996-09-25,481.815
1996-09-26,480.778
1996-09-27,480.378
1996-09-30,480.616
1996-10-01,482.315
1996-10-02,485.888
1996-10-03,485.326
1996-10-04,484.165
1996-10-07,482.046
1996-10-08,481.594
1996-10-09,481.130
1996-10-10,480.236
1996-10-11,479.704
1996-10-14,479.412
1996-10-15,478.587
1996-10-16,476.975
1996-10-17,478.797
1996-10-18,481.297
1996-10-21,479.622
1996-10-22,478.378
1996-10-23,479.323
1996-10-24,477.535
1996-10-25,473.252
1996-10-28,469.170
1996-10-29,467.171
1996-10-30,465.047
1996-10-31,467.432
1996-11-01,469.733
1996-11-04,470.644
1996-11-05,470.432
1996-11-06,472.166
1996-11-07,472.184
1996-11-08,472.294
1996-11-11,471.985
1996-11-12,473.556
1996-11-13,473.777
1996-11-14,474.648
1996-11-15,477.248
1996-11-18,477.749
1996-11-19,477.910
1996-11-20,477.175
1996-11-21,476.465
1996-11-22,476.795
1996-11-25,478.044
1996-11-26,478.032
1996-11-27,477.501
1996-11-28,475.804
1996-11-29,474.708
1996-12-02,475.005
1996-12-03,475.758
1996-12-04,475.368
1996-12-05,477.665
1996-12-06,470.672
1996-12-09,470.753
1996-12-10,472.397
1996-12-11,469.764
1996-12-12,465.714
1996-12-13,462.899
1996-12-16,463.361
1996-12-17,463.392
1996-12-18,466.280
1996-12-19,469.507
1996-12-20,471.602
1996-12-23,470.855
1996-12-24,471.818
1996-12-25,471.815
1996-12-26,472.027
1996-12-27,472.840
1996-12-30,474.097
1996-12-31,476.315
1997-01-01,476.315
1997-01-02,476.086
1997-01-03,478.489
1997-01-06,481.974
1997-01-07,487.218
1997-01-08,492.644
1997-01-09,494.069
1997-01-10,495.811
1997-01-13,497.217
1997-01-14,500.420
1997-01-15,505.602
1997-01-16,504.444
1997-01-17,506.371
1997-01-20,508.674
1997-01-21,506.810
1997-01-22,506.819
1997-01-23,508.210
1997-01-24,507.034
1997-01-27,507.918
1997-01-28,508.323
1997-01-29,504.680
1997-01-30,507.485
1997-01-31,508.415
1997-02-03,510.415
1997-02-04,511.722
1997-02-05,514.413
1997-02-06,516.115
1997-02-07,518.563
1997-02-10,520.416
1997-02-11,521.233
1997-02-12,526.218
1997-02-13,527.573
1997-02-14,526.789
1997-02-17,528.938
1997-02-18,529.083
1997-02-19,530.776
1997-02-20,531.082
1997-02-21,531.168
1997-02-24,533.966
1997-02-25,537.206
1997-02-26,533.677
1997-02-27,528.696
1997-02-28,529.859
1997-03-03,528.838
1997-03-04,527.379
1997-03-05,526.767
1997-03-06,527.233
1997-03-07,528.934
1997-03-10,530.448
1997-03-11,531.700
1997-03-12,528.533
1997-03-13,527.466
1997-03-14,525.886
1997-03-17,525.438
1997-03-18,524.520
1997-03-19,523.591
1997-03-20,523.490
1997-03-21,520.280
1997-03-24,519.083
1997-03-25,520.349
1997-03-26,521.138
1997-03-27,521.774
1997-03-28,520.860
1997-03-31,514.608
1997-04-01,512.571
1997-04-02,514.810
1997-04-03,513.341
1997-04-04,515.267
1997-04-07,517.346
1997-04-08,517.410
1997-04-09,520.404
1997-04-10,518.019
1997-04-11,514.959
1997-04-14,510.935
1997-04-15,511.110
1997-04-16,512.913
1997-04-17,511.184
1997-04-18,510.504
1997-04-21,513.273
1997-04-22,513.803
1997-04-23,516.999
1997-04-24,515.831
1997-04-25,514.790
1997-04-28,513.342
1997-04-29,511.435
1997-04-30,513.702
1997-05-01,513.724
1997-05-02,514.858
1997-05-05,515.546
1997-05-06,517.368
1997-05-07,516.937
1997-05-08,517.903
1997-05-09,518.898
1997-05-12,516.310
1997-05-13,516.167
1997-05-14,514.008
1997-05-15,511.605
1997-05-16,512.914
1997-05-19,513.337
1997-05-20,515.331
1997-05-21,517.634
1997-05-22,517.874
1997-05-23,518.988
1997-05-26,519.636
1997-05-27,520.107
1997-05-28,522.261
1997-05-29,524.318
1997-05-30,527.013
1997-06-02,532.391
1997-06-03,533.774
1997-06-04,533.260
1997-06-05,532.835
1997-06-06,534.773
1997-06-09,536.244
1997-06-10,536.198
1997-06-11,538.139
1997-06-12,541.798
1997-06-13,540.304
1997-06-16,544.294
1997-06-17,544.394
1997-06-18,545.112
1997-06-19,546.266
1997-06-20,548.247
1997-06-23,550.397
1997-06-24,550.798
1997-06-25,553.073
1997-06-26,553.092
1997-06-27,553.758
1997-06-30,554.125
1997-07-01,559.183
1997-07-02,565.086
1997-07-03,567.393
1997-07-04,570.109
1997-07-07,569.461
1997-07-08,570.423
1997-07-09,570.619
1997-07-10,570.552
1997-07-11,565.350
1997-07-14,559.370
1997-07-15,549.195
1997-07-16,554.126
1997-07-17,550.347
1997-07-18,543.412
1997-07-21,542.653
1997-07-22,547.815
1997-07-23,550.497
1997-07-24,553.549
1997-07-25,555.388
1997-07-28,559.035
1997-07-29,562.111
1997-07-30,561.931
1997-07-31,561.319
1997-08-01,554.375
1997-08-04,554.780
1997-08-05,552.563
1997-08-06,557.994
1997-08-07,553.080
1997-08-08,549.879
1997-08-11,544.828
1997-08-12,541.500
1997-08-13,539.868
1997-08-14,536.868
1997-08-15,530.204
1997-08-18,521.749
1997-08-19,521.370
1997-08-20,524.987
1997-08-21,526.805
1997-08-22,521.080
1997-08-25,518.077
1997-08-26,517.008
1997-08-27,515.208
1997-08-28,501.154
1997-08-29,489.238
1997-09-01,480.544
1997-09-02,486.899
1997-09-03,490.192
1997-09-04,490.272
1997-09-05,505.543
1997-09-08,511.362
1997-09-09,512.583
1997-09-10,505.247
1997-09-11,497.771
1997-09-12,501.183
1997-09-15,497.003
1997-09-16,497.198
1997-09-17,500.443
1997-09-18,500.546
1997-09-19,501.016
1997-09-22,497.593
1997-09-23,497.093
1997-09-24,498.460
1997-09-25,498.870
1997-09-26,500.299
1997-09-29,500.962
1997-09-30,502.045
1997-10-01,501.246
1997-10-02,502.865
1997-10-03,501.147
1997-10-06,499.769
1997-10-07,499.214
1997-10-08,501.591
1997-10-09,505.777
1997-10-10,508.527
1997-10-13,508.137
1997-10-14,509.702
1997-10-15,505.661
1997-10-16,501.616
1997-10-17,496.412
1997-10-20,490.561
1997-10-21,494.545
1997-10-22,492.743
1997-10-23,476.564
1997-10-24,466.296
1997-10-27,432.929
1997-10-28,423.920
1997-10-29,428.458
1997-10-30,414.611
1997-10-31,419.257
1997-11-03,439.748
1997-11-04,447.070
1997-11-05,447.052
1997-11-06,441.716
1997-11-07,426.839
1997-11-10,424.650
1997-11-11,420.928
1997-11-12,406.188
1997-11-13,404.102
1997-11-14,407.985
1997-11-17,412.433
1997-11-18,407.208
1997-11-19,405.851
1997-11-20,400.574
1997-11-21,409.690
1997-11-24,401.925
1997-11-25,399.011
1997-11-26,401.764
1997-11-27,407.226
1997-11-28,403.668
1997-12-01,401.079
1997-12-02,405.928
1997-12-03,408.627
1997-12-04,414.817
1997-12-05,415.597
1997-12-08,421.160
1997-12-09,413.957
1997-12-10,407.858
1997-12-11,392.188
1997-12-12,388.780
1997-12-15,393.610
1997-12-16,397.285
1997-12-17,403.483
1997-12-18,402.641
1997-12-19,395.009
1997-12-22,396.574
1997-12-23,394.626
1997-12-24,394.651
1997-12-25,394.651
1997-12-26,400.730
1997-12-29,406.748
1997-12-30,411.495
1997-12-31,412.465
1998-01-01,412.465
1998-01-02,412.247
1998-01-05,409.143
1998-01-06,396.955
1998-01-07,389.505
1998-01-08,377.244
1998-01-09,364.961
1998-01-12,352.753
1998-01-13,362.126
1998-01-14,368.639
1998-01-15,363.418
1998-01-16,371.369
1998-01-19,382.606
1998-01-20,379.742
1998-01-21,375.706
1998-01-22,370.913
1998-01-23,366.437
1998-01-26,368.649
1998-01-27,372.004
1998-01-28,372.115
1998-01-29,372.516
1998-01-30,379.797
1998-02-02,393.247
1998-02-03,400.454
1998-02-04,395.496
1998-02-05,400.803
1998-02-06,404.337
1998-02-09,405.923
1998-02-10,409.936
1998-02-11,413.019
1998-02-12,404.425
1998-02-13,400.170
1998-02-16,395.714
1998-02-17,400.206
1998-02-18,401.441
1998-02-19,405.865
1998-02-20,405.971
1998-02-23,406.931
1998-02-24,407.829
1998-02-25,410.132
1998-02-26,415.021
1998-02-27,419.232
1998-03-02,427.222
1998-03-03,423.001
1998-03-04,419.397
1998-03-05,411.130
1998-03-06,414.754
1998-03-09,414.530
1998-03-10,418.440
1998-03-11,421.722
1998-03-12,422.743
1998-03-13,427.157
1998-03-16,426.833
1998-03-17,426.813
1998-03-18,425.806
1998-03-19,428.869
1998-03-20,432.399
1998-03-23,438.530
1998-03-24,435.870
1998-03-25,437.213
1998-03-26,437.898
1998-03-27,440.530
1998-03-30,436.775
1998-03-31,436.016
1998-04-01,434.167
1998-04-02,432.718
1998-04-03,429.267
1998-04-06,433.384
1998-04-07,432.800
1998-04-08,433.521
1998-04-09,435.323
1998-04-10,434.711
1998-04-13,435.711
1998-04-14,437.006
1998-04-15,439.754
1998-04-16,437.034
1998-04-17,436.937
1998-04-20,438.563
1998-04-21,440.452
1998-04-22,438.756
1998-04-23,435.558
1998-04-24,433.670
1998-04-27,422.777
1998-04-28,424.574
1998-04-29,425.624
1998-04-30,430.407
1998-05-01,431.255
1998-05-04,431.182
1998-05-05,428.948
1998-05-06,419.183
1998-05-07,416.130
1998-05-08,416.122
1998-05-11,413.199
1998-05-12,406.291
1998-05-13,400.210
1998-05-14,400.444
1998-05-15,401.661
1998-05-18,389.549
1998-05-19,390.642
1998-05-20,393.441
1998-05-21,395.778
1998-05-22,393.327
1998-05-25,387.072
1998-05-26,376.870
1998-05-27,368.397
1998-05-28,370.912
1998-05-29,370.098
1998-06-01,358.322
1998-06-02,365.037
1998-06-03,367.080
1998-06-04,368.632
1998-06-05,368.625
1998-06-08,367.444
1998-06-09,364.040
1998-06-10,350.137
1998-06-11,344.992
1998-06-12,338.973
1998-06-15,325.341
1998-06-16,326.661
1998-06-17,342.202
1998-06-18,342.137
1998-06-19,340.373
1998-06-22,334.077
1998-06-23,337.800
1998-06-24,339.833
1998-06-25,334.922
1998-06-26,328.103
1998-06-29,327.180
1998-06-30,330.521
1998-07-01,334.272
1998-07-02,336.314
1998-07-03,337.766
1998-07-06,338.126
1998-07-07,343.079
1998-07-08,343.738
1998-07-09,341.542
1998-07-10,339.695
1998-07-13,342.293
1998-07-14,349.788
1998-07-15,352.378
1998-07-16,356.837
1998-07-17,361.198
1998-07-20,360.538
1998-07-21,356.007
1998-07-22,351.656
1998-07-23,345.366
1998-07-24,343.600
1998-07-27,339.453
1998-07-28,336.633
1998-07-29,338.065
1998-07-30,342.607
1998-07-31,339.834
1998-08-03,332.650
1998-08-04,328.016
1998-08-05,323.587
1998-08-06,318.833
1998-08-07,312.882
1998-08-10,306.203
1998-08-11,294.284
1998-08-12,291.113
1998-08-13,288.780
1998-08-14,292.040
1998-08-17,286.828
1998-08-18,287.919
1998-08-19,289.977
1998-08-20,285.605
1998-08-21,275.530
1998-08-24,271.330
1998-08-25,270.635
1998-08-26,261.360
1998-08-27,245.429
1998-08-28,244.429
1998-08-31,240.312
1998-09-01,241.698
1998-09-02,248.217
1998-09-03,240.906
1998-09-04,240.532
1998-09-07,251.567
1998-09-08,249.220
1998-09-09,246.524
1998-09-10,236.211
1998-09-11,236.871
1998-09-14,243.727
1998-09-15,254.791
1998-09-16,255.621
1998-09-17,250.189
1998-09-18,251.668
1998-09-21,247.866
1998-09-22,252.893
1998-09-23,262.485
1998-09-24,264.240
1998-09-25,262.407
1998-09-28,264.536
1998-09-29,263.725
1998-09-30,254.870
1998-10-01,243.489
1998-10-02,245.119
1998-10-05,240.982
1998-10-06,243.251
1998-10-07,244.787
1998-10-08,244.058
1998-10-09,249.973
1998-10-12,253.959
1998-10-13,253.817
1998-10-14,254.885
1998-10-15,264.182
1998-10-16,268.829
1998-10-19,269.803
1998-10-20,273.444
1998-10-21,275.443
1998-10-22,277.360
1998-10-23,275.390
1998-10-26,275.912
1998-10-27,274.859
1998-10-28,272.693
1998-10-29,273.202
1998-10-30,281.402
1998-11-02,287.015
1998-11-03,290.636
1998-11-04,295.211
1998-11-05,298.176
1998-11-06,300.818
1998-11-09,298.780
1998-11-10,292.425
1998-11-11,291.224
1998-11-12,286.361
1998-11-13,288.111
1998-11-16,294.492
1998-11-17,297.344
1998-11-18,300.024
1998-11-19,302.278
1998-11-20,307.214
1998-11-23,310.541
1998-11-24,309.623
1998-11-25,309.218
1998-11-26,310.019
1998-11-27,309.843
1998-11-30,304.528
1998-12-01,299.072
1998-12-02,299.156
1998-12-03,291.047
1998-12-04,291.249
1998-12-07,297.761
1998-12-08,295.763
1998-12-09,296.050
1998-12-10,299.503
1998-12-11,294.689
1998-12-14,288.553
1998-12-15,289.655
1998-12-16,287.167
1998-12-17,285.953
1998-12-18,287.680
1998-12-21,295.547
1998-12-22,295.792
1998-12-23,296.877
1998-12-24,298.338
1998-12-25,298.765
1998-12-28,297.923
1998-12-29,297.009
1998-12-30,298.801
1998-12-31,298.973
1999-01-01,298.973
1999-01-04,303.713
1999-01-05,306.690
1999-01-06,313.760
1999-01-07,316.964
1999-01-08,315.067
1999-01-11,310.907
1999-01-12,303.430
1999-01-13,287.261
1999-01-14,282.744
1999-01-15,292.967
1999-01-18,296.000
1999-01-19,296.365
1999-01-20,301.546
1999-01-21,295.332
1999-01-22,289.152
1999-01-25,285.252
